is_explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,country
0,270209,0.3922,0.644,7,-12.218,1,0.1269,0.3805,0.12466,0.1822,0.4141,155.85,JP
0,158540,0.5483,0.8369,5,-7.515,0,0,0.3291,0,0.1767,0.3999,118.074,DE
0,204774,0.608,0.7905,7,-8.189,1,0.0961,0.2154,0,0.1639,0.4942,124.921,DE
0,150022,0.8128,0.8544,9,-5.712,1,0.14,0.2941,0,0.4171,0.5992,114.593,KR
0,209223,0.7792,0.8375,9,-5.16,1,0.1395,0.1018,0,0.0689,0.5187,143.293,BR
0,172142,0.8384,0.5858,5,-9.333,1,0.1564,0.353,0.06614,0.25,0.774,77.238,KR
0,195018,0.6205,0.7914,11,-8.757,1,0.1445,0.4026,0.13825,0.3732,0.379,142.4,JP
0,246287,0.7378,0.9449,9,-9.12,0,0.0891,0.09,0,0.0,0.7091,133.838,KR
0,164732,0.5781,0.4254,2,-9.896,0,0.0762,0.1876,0,0.248,0.5728,111.671,DE
0,156471,0.6634,0.7013,5,-4.482,1,0.0493,0.2187,0,0.2409,0.6588,99.831,BR
0,185000,0.347,0.6059,9,-8.239,1,0.0275,0.0007,0.15583,0.2766,0.5365,124.251,DE
0,200210,0.6734,0.5777,9,-4.71,1,0.0218,0.0241,0,0.1167,0.4302,127.352,DE
1,250975,0.8415,0.7819,2,-3.041,1,0.0663,0.1183,0.21203,0.2266,0.5998,143.537,US
0,282430,0.725,0.6642,11,-11.991,1,0.0882,0.5095,0.07487,0.0815,0.3363,94.667,JP
0,226226,0.6028,0.739,11,-7.177,1,0.1151,0.4314,0.1192,0.0768,0.6904,140.213,BR
0,151406,0.5329,0.7307,4,-13.367,1,0.12,0.4632,0.07383,0.217,0.3643,128.478,JP
1,207618,0.8508,0.7072,7,-7.219,0,0.2135,0.2685,0,0.0614,0.4699,90.445,BR
0,171969,0.5302,0.7023,3,-9.137,0,0,0.2728,0.11748,0.2654,0.3934,139.518,JP
0,191706,0.7473,0.8985,7,-8.066,0,0.1215,0.293,0.05869,0.3031,0.6913,111.414,KR
0,166829,0.941,0.8315,8,-7.836,1,0.1515,0.2024,0.06543,0.0408,0.3885,120.859,US
0,229101,0.7148,0.7488,8,-7.484,0,0.0512,0.2409,0.00244,0.1097,0.395,98.571,JP
0,173995,0.3462,0.7673,1,-10.561,0,0.1743,0.2483,0.08791,0.1692,0.6466,130.334,KR
0,214873,0.7919,0.5909,6,-4.719,1,0.1692,0.199,0,0.1289,0.3769,101.535,US
1,234510,0.5279,0.5607,10,-7.037,1,0.0417,0.1894,0.1378,0.1164,0.4653,121.951,DE
0,239344,0.7503,0.7843,10,-10.002,0,0.0427,0.4592,0.24618,0.1166,0.3896,81.763,KR
0,188288,0.6791,0.8816,8,-6.894,0,0.0464,0.3677,0.12545,0.1077,0.3779,135.531,US
1,235117,0.7721,0.659,10,-5.767,0,0.1628,0.0261,0.16115,0.156,0.3396,121.42,DE
1,229244,0.8496,0.8276,10,-7.705,0,0.1475,0.2781,0.12079,0.1086,0.3655,129.603,US
0,243503,0.7069,0.7874,2,-12.9,0,0.0393,0.4942,0.01633,0.0209,0.478,146.752,JP
0,168729,0.6062,0.6281,2,-4.024,0,0.1447,0.101,0.12928,0.2558,0.4757,167.408,JP
0,278222,0.5535,0.5713,9,-10.367,1,0.085,0.0976,0.12566,0.1777,0.6871,108.145,US
0,222920,0.8635,0.7295,7,-9.062,0,0.0235,0.3056,0,0.0,0.6672,94.713,KR
0,226845,0.7146,0.5983,2,-8.308,1,0.096,0.2071,0.05523,0.0876,0.5908,131.09,KR
0,221487,0.5451,0.9556,0,-9.547,1,0.2057,0.4106,0,0.1005,0.5906,94.366,KR
1,185587,0.5259,0.5299,8,-10.9,1,0,0.4335,0,0.1504,0.559,110.64,DE
0,302959,0.7903,0.6194,8,-6.334,1,0.0892,0.2749,0,0.2811,0.7346,123.816,BR
0,158973,0.5959,0.6974,6,-5.562,0,0.0812,0.3627,0.00501,0.1305,0.2063,126.994,JP
1,208529,0.7355,0.8967,9,-7.877,0,0.15,0.0861,0.15508,0.0,0.6398,142.045,KR
0,250571,0.9785,0.5279,2,-9.633,1,0.1251,0.3587,0.16901,0.0968,0.7839,122.356,BR
0,236300,0.8872,0.6148,2,-7.071,0,0.1369,0.452,0,0.0397,0.3706,112.099,KR
0,251806,0.8192,0.8397,10,-11.71,1,0.0228,0.1641,0.1683,0.1931,0.5824,154.141,US
0,243067,0.5332,0.7819,6,-9.796,0,0.0771,0.4044,0.08534,0.1376,0.517,101.942,BR
0,189834,0.3751,0.627,0,-7.589,1,0.0283,0.1489,0.01184,0.2468,0.6145,151.598,JP
0,153450,0.5452,0.3962,6,-12.009,0,0,0.4089,0,0.1706,0.3992,125.342,JP
0,216866,0.4605,0.835,1,-3.192,0,0,0.3613,0.08657,0.2191,0.3968,139.571,JP
0,204119,0.584,0.5292,1,-4.719,0,0.0,0.2788,0.11646,0.2011,0.3179,143.894,DE
0,156645,0.8825,0.6299,0,-0.735,0,0.039,0.1004,0.0937,0.2996,0.6982,101.065,BR
0,140473,0.6877,0.5854,5,-9.479,0,0,0.0,0.11869,0.2017,0.3819,137.824,US
0,136917,0.7582,0.7474,4,-6.546,1,0.0166,0.3805,0.08811,0.414,0.5233,120.135,BR
1,192180,0.7314,0.81,1,-6.083,1,0.1583,0.0257,0,0.0902,0.7261,117.096,US
0,258397,0.6279,0.5853,0,-6.188,1,0.0967,0.2499,0,0.0,0.5551,106.336,KR
0,176366,0.6985,0.6515,4,-8.862,0,0,0.4183,0,0.2665,0.5528,144.073,JP
0,196953,0.9489,0.6326,7,-12.008,0,0.0842,0.3089,0.04303,0.2318,0.7355,88.516,KR
0,289290,0.7476,0.6004,9,-10.296,0,0.0867,0.1507,0.16073,0.1901,0.3816,115.588,JP
0,80414,0.64,0.7441,3,-8.021,0,0.1814,0.3218,0,0.1769,0.31,125.72,DE
0,249556,0.7595,0.7337,10,-6.702,0,0.0599,0.258,0,0.312,0.6421,130.976,KR
0,177439,0.5053,0.5975,11,-6.987,1,0.0398,0.391,0,0.1997,0.7113,126.442,JP
0,229097,0.556,0.7691,11,-8.297,0,0.0717,0.1828,0.00266,0.1854,0.7048,106.212,US
0,218369,0.5211,0.5163,6,-8.232,0,0.0723,0.2107,0.09441,0.0552,0.3451,111.667,DE
0,173286,0.6979,0.7206,6,-9.135,0,0.0263,0.4457,0,0.0792,0.3976,111.903,JP
0,185853,0.4571,0.6587,6,-12.23,1,0,0.3679,0.14678,0.0547,0.632,121.824,JP
0,220079,0.5825,0.7054,5,-5.469,1,0.0599,0.0914,0,0.2877,0.514,84.26,DE
0,184085,0.6423,0.6978,3,-8.025,1,0.1667,0.1819,0.10295,0.1891,0.4906,129.941,DE
0,254643,0.7999,0.7047,4,-8.038,0,0.1999,0.3404,0,0.2061,0.6482,95.581,BR
0,215720,0.6355,0.6169,5,-11.247,1,0,0.2697,0.1657,0.1098,0.8253,150.905,KR
1,158028,0.5225,0.5584,8,-9.428,1,0.1378,0.1755,0.0562,0.2029,0.3987,143.343,DE
0,292718,0.6601,0.8036,7,-8.874,0,0.0534,0.0909,0.0529,0.0757,0.6249,85.967,KR
1,253483,0.6253,0.5292,6,-5.312,0,0.1308,0.4177,0,0.2223,0.4381,144.792,DE
0,229151,0.5027,0.707,10,-8.869,1,0,0.3424,0.08407,0.2353,0.4733,99.08,KR
0,170480,0.5853,0.8631,0,-1.599,0,0.1281,0.2831,0.12594,0.236,0.5608,130.403,JP
0,188771,0.7869,0.8492,7,-15.379,0,0.0242,0.3824,0.08241,0.1498,0.5586,115.162,US
1,237067,0.7245,0.6859,11,-6.73,0,0,0.4158,0.05576,0.4827,0.7317,142.865,BR
0,260599,0.6848,0.6767,5,-8.965,0,0.0679,0.1544,0.16206,0.1135,0.5458,147.673,US
0,273165,0.7172,0.8268,6,-7.307,1,0.1862,0.2402,0,0.1091,0.616,165.364,KR
0,150126,0.645,0.6241,2,-6.217,1,0.1499,0.3405,0.35895,0.0166,0.4153,121.527,DE
0,216011,0.5999,0.7769,10,0.029,1,0.102,0.0988,0.10362,0.3032,0.5527,125.532,KR
0,175258,0.7384,0.6946,2,-8.533,1,0.0499,0.3007,0.14105,0.0601,0.603,113.824,US
1,200041,0.71,0.6569,10,-6.93,1,0.0673,0.0028,0,0.095,0.3604,115.15,DE
0,166771,0.6712,0.5808,8,-7.442,0,0.0398,0.1109,0.01937,0.1225,0.4985,121.029,US
0,231002,0.6711,0.7509,10,-6.407,1,0.0399,0.0973,0.02684,0.0867,0.4724,136.288,KR
1,267793,0.6166,0.9241,7,-9.054,0,0.0165,0.3318,0.19348,0.042,0.5633,116.001,US
0,226635,0.6316,0.5641,8,-1.328,0,0.115,0.3017,0.00077,0.2032,0.3495,106.504,DE
0,140405,0.589,0.7561,10,-10.26,1,0.0614,0.0989,0.19074,0.2679,0.4422,111.411,KR
0,125198,0.4959,0.8641,5,-8.817,1,0.0076,0.3089,0.0907,0.0815,0.6102,140.571,KR
0,240812,0.7389,0.8269,6,-7.65,0,0.0546,0.0,0,0.0917,0.7786,114.369,BR
0,218579,0.6818,0.7188,4,-12.936,0,0.1353,0.3744,0.09365,0.2252,0.5816,121.275,JP
0,248096,0.6462,0.8499,11,-9.008,1,0.0898,0.2287,0.12005,0.024,0.2288,111.892,JP
0,289552,0.6707,0.5064,5,-4.052,1,0.1266,0.1622,0.09589,0.1385,0.4797,96.373,DE
0,167577,0.4935,0.7979,5,-5.983,0,0.0369,0.4144,0.13551,0.2828,0.8226,125.208,DE
0,250394,0.6884,0.6754,5,-8.378,0,0,0.28,0,0.1367,0.3299,137.44,DE
0,180311,0.6695,0.6164,8,-5.011,0,0.0823,0.3143,0,0.2246,0.5392,113.957,KR
0,187078,0.866,0.6779,4,-7.308,0,0.1628,0.1871,0.15785,0.1533,0.6858,119.327,BR
0,156817,0.8039,0.7753,0,-7.975,0,0.2102,0.1335,0.17574,0.024,0.8146,120.387,KR
1,170246,0.7194,0.7148,8,-8.722,1,0.0001,0.1294,0.20394,0.1525,0.4831,106.758,US
1,227656,0.7061,0.7006,0,-10.364,1,0.0756,0.2372,0,0.2112,0.5731,104.812,DE
1,253821,0.5714,0.7339,11,-4.57,0,0.1369,0.1015,0.01482,0.1354,0.6653,166.57,US
0,243618,0.6322,0.5537,6,-7.414,0,0.1705,0.271,0,0.2269,0.838,124.744,DE
0,144970,0.4049,0.8502,0,-9.918,1,0.0884,0.4085,0.00752,0.1939,0.4786,108.343,JP
0,191836,0.5051,0.5465,4,-8.166,1,0.0497,0.27,0,0.0521,0.4121,114.922,DE
0,194751,0.5196,1.0,2,-0.802,0,0.0485,0.3596,0.0976,0.1441,0.4813,151.749,KR
0,243942,0.6151,0.6098,10,-5.569,1,0.1024,0.2432,0.06561,0.1769,0.7432,119.802,US
0,213913,0.7066,0.6166,11,-9.179,1,0.1573,0.4233,0,0.1882,0.5059,142.31,DE
1,214020,0.8088,0.7019,4,-7.433,1,0.0954,0.3764,0.06976,0.2247,0.8141,155.161,BR
0,170189,0.7867,0.6129,6,-6.504,0,0,0.0596,0.03136,0.0616,0.8292,106.25,BR
0,266228,0.4715,0.5296,0,-7.355,0,0.0202,0.2359,0.03812,0.0328,0.2534,123.43,DE
1,123182,0.7924,0.7346,2,-9.029,1,0.0429,0.4387,0,0.0,0.3535,127.885,US
0,269218,0.836,0.8913,2,-8.469,1,0.0238,0.2479,0.10773,0.2805,0.5281,110.242,US
1,180792,0.9351,0.6828,11,-8.453,0,0.1589,0.3018,0.02189,0.1285,0.6002,87.039,BR
0,240516,0.7481,0.7307,5,-6.583,0,0.0976,0.3071,0.0539,0.1278,0.3692,153.217,DE
1,250606,1.0,0.7098,4,-7.052,0,0,0.2606,0.03966,0.1571,0.7364,106.083,BR
0,163439,0.6571,0.6489,8,-7.171,1,0.0241,0.1453,0.06442,0.1318,0.5716,147.025,DE
1,267895,0.7319,0.6343,1,-8.355,0,0.2281,0.4216,0.09325,0.2294,0.4347,98.335,US
0,231846,0.7388,0.4157,1,-9.756,1,0.0234,0.4798,0.12202,0.0076,0.4784,120.506,DE
1,197709,0.6896,0.5558,11,-7.516,0,0.058,0.1626,0.03211,0.0203,0.8204,113.336,BR
0,246890,0.6115,0.5789,8,-8.378,1,0.1543,0.1768,0,0.1637,0.1957,126.464,DE
1,202571,0.6962,0.7589,1,-5.109,0,0.1483,0.0,0,0.2063,0.2648,116.498,DE
0,197309,0.6145,0.8123,8,-6.127,1,0.0832,0.1213,0,0.247,0.2274,102.826,US
0,261130,0.4255,0.605,0,-6.629,0,0,0.2396,0.14663,0.0821,0.4751,145.113,KR
0,261256,0.8302,0.5341,8,-8.494,0,0.1037,0.3763,0.11408,0.0,0.4358,152.852,BR
0,186809,0.6786,0.6094,9,-7.322,1,0.0915,0.3552,0.06733,0.0759,0.638,107.937,JP
0,176855,0.5816,0.3989,3,-5.174,1,0.1064,0.4035,0.11535,0.1756,0.6389,141.748,JP
0,233259,0.8701,0.4571,4,-6.473,1,0.1556,0.3906,0.15327,0.0,0.6268,106.395,BR
0,197623,0.5579,0.9984,10,-6.85,0,0.0171,0.398,0.18594,0.2629,0.5492,118.163,US
0,217516,0.6577,0.6463,7,-3.999,0,0.075,0.3695,0.23965,0.3261,0.4394,126.939,JP
0,199628,0.6803,0.6323,3,-8.957,0,0.1546,0.3216,0,0.2519,0.5581,140.808,DE
1,254765,0.742,0.7897,9,-3.963,1,0.0413,0.1107,0.11496,0.016,0.4675,102.463,US
0,277610,0.8991,0.6828,4,-8.072,1,0,0.2536,0.18167,0.327,0.6533,132.086,BR
0,169682,0.4777,0.8375,0,-8.85,0,0.0248,0.2372,0,0.1748,0.6214,93.641,KR
0,150916,0.7661,0.8597,1,-5.016,1,0.0206,0.1952,0,0.2321,0.239,103.578,KR
1,227965,0.9584,0.3949,9,-4.064,1,0.0377,0.1757,0.02898,0.1256,0.8259,105.101,BR
1,177130,0.7196,0.8065,4,-5.437,1,0.1061,0.2244,0.1173,0.0019,0.5416,129.493,BR
1,248439,0.4712,0.8601,0,-9.03,0,0.045,0.0683,0.01435,0.2936,0.4602,125.981,US
0,228673,0.4059,0.9258,11,-9.878,1,0.1592,0.2903,0,0.083,0.6577,101.205,JP
1,195826,0.688,0.6557,5,-11.438,0,0.1574,0.0,0.06441,0.315,0.4535,131.712,US
0,181536,0.8127,0.7304,8,-5.787,1,0.1114,0.1055,0,0.201,0.7105,108.314,BR
1,281586,0.7189,0.5919,2,-6.776,0,0.1507,0.345,0.18509,0.0,0.4413,82.876,US
1,153069,0.611,0.5531,2,-6.277,1,0.0176,0.1537,0.092,0.0997,0.306,125.799,DE
0,222227,0.627,0.5456,9,-6.748,1,0.1038,0.2383,0.03482,0.0387,0.598,102.809,DE
0,293339,0.699,0.7953,11,-5.508,0,0.0499,0.1633,0,0.0939,0.6424,117.316,JP
0,159510,0.6893,0.7073,4,-9.6,1,0.1258,0.3407,0,0.111,0.5737,108.355,US
0,151003,0.7025,0.6491,0,-3.052,1,0.0489,0.206,0.20499,0.2413,0.6575,139.895,BR
0,231799,0.5852,0.7533,2,-4.022,1,0.0545,0.3544,0.0649,0.0881,0.5722,149.988,JP
1,231734,0.734,0.7835,7,-7.583,1,0.0856,0.0923,0,0.2123,0.6055,150.427,US
1,202478,0.8012,0.8068,7,-6.095,1,0,0.3434,0.11447,0.1258,0.4435,113.64,JP
0,214767,0.5665,0.7975,10,-8.205,1,0.1683,0.2567,0.26612,0.217,0.2725,95.781,JP
0,189275,0.7018,0.6725,4,-2.535,1,0,0.2435,0.05769,0.3091,0.6818,93.374,BR
0,215858,0.661,0.8524,8,-5.934,0,0.058,0.1174,0.0382,0.0847,0.7902,123.311,KR
0,162662,0.5102,0.8829,11,-8.091,0,0.15,0.2644,0,0.2794,0.3989,95.996,US
0,198481,0.5736,0.4645,10,-5.791,1,0.1227,0.1749,0,0.2557,0.6154,102.213,KR
0,207244,0.7024,0.4353,4,-1.653,1,0.09,0.2609,0.11637,0.1514,0.4425,134.191,KR
1,213704,0.6163,0.5554,11,-11.326,1,0.0986,0.2082,0,0.1271,0.2689,134.787,US
0,222498,0.6602,0.6868,5,-6.09,1,0.0156,0.1547,0.15798,0.1172,0.3516,131.569,KR
0,321708,0.7062,0.777,9,-9.61,1,0.0545,0.2682,0.37071,0.2759,0.4696,108.301,US
0,135700,0.6314,0.6352,0,-8.248,1,0.0531,0.2144,0.01337,0.1903,0.4394,110.733,JP
0,228797,0.8405,0.6696,7,-10.291,1,0.149,0.2577,0.00615,0.2755,0.7372,98.029,BR
1,284370,0.7729,0.778,10,-6.667,1,0.1928,0.0909,0,0.1226,0.5558,128.92,US
0,307415,0.6913,0.6742,10,-8.262,0,0.1646,0.2353,0.20313,0.0555,0.7576,132.201,KR
1,219115,0.5661,0.5227,1,-8.943,0,0,0.348,0.19969,0.1432,0.2782,169.874,DE
0,159403,0.8995,0.6684,2,-6.257,1,0.1243,0.2871,0.05288,0.0994,0.3925,133.883,DE
0,229981,0.6739,0.8349,2,-9.818,0,0.0979,0.1862,0.27804,0.1704,0.5496,94.727,KR
0,237334,0.3868,0.6511,10,-8.589,1,0.0188,0.2821,0.17707,0.1079,0.5857,132.656,JP
0,281667,0.898,0.6605,8,-4.529,0,0.1429,0.5292,0.18743,0.1398,0.9279,74.789,BR
1,218413,0.4453,0.647,2,-5.382,1,0.0446,0.2511,0.07947,0.1444,0.3869,135.302,DE
0,235761,0.3898,0.8698,8,-5.896,0,0.088,0.3244,0.01183,0.1564,0.514,149.444,JP
0,231405,0.7911,0.5645,5,-3.138,0,0.1601,0.3635,0.11638,0.0892,0.479,145.969,DE
1,181108,0.8128,0.6419,5,-7.994,0,0.042,0.2207,1e-05,0.2215,0.6416,118.944,BR
1,267511,0.7973,0.5889,5,-6.606,0,0.1417,0.1431,0.08506,0.0218,0.3847,118.916,DE
0,285967,0.7424,0.2651,9,-6.442,1,0.1052,0.167,0.02956,0.0,0.4526,142.025,DE
1,307709,0.4923,0.8798,6,-9.757,0,0.1455,0.2837,0.05305,0.134,0.2931,122.005,DE
0,213428,0.8532,0.9141,3,-6.684,0,0.0521,0.2489,0.06792,0.1599,0.5095,112.66,US
0,209829,0.7533,0.502,11,-5.797,1,0.1283,0.4231,0,0.0484,0.8567,115.217,BR
0,204223,0.8068,0.615,9,-6.11,0,0.0858,0.1521,0.16952,0.049,0.9777,129.652,BR
0,242911,0.6535,0.5961,2,-8.623,0,0,0.2229,0.10826,0.229,0.3037,123.58,JP
0,188021,0.428,0.6672,4,-9.192,1,0.0763,0.2928,0,0.2554,0.3794,124.463,DE
0,173377,0.5995,0.504,11,-10.089,0,0.127,0.4806,0.13493,0.2119,0.6026,166.904,DE
1,198713,0.883,0.4753,8,-6.882,0,0.0375,0.4856,0,0.1463,0.4634,138.009,US
1,294167,0.7937,0.7523,10,-0.969,1,0.0333,0.2379,0,0.0894,0.3699,106.606,US
0,202020,0.6802,0.678,4,-8.488,0,0,0.2815,0.05385,0.1291,0.3568,141.835,DE
0,239618,0.7858,0.7708,11,-5.586,0,0.0958,0.2708,0.18063,0.1549,0.4747,124.276,KR
0,248361,0.6827,0.6755,8,-4.993,0,0.0501,0.2072,0.27845,0.1961,0.6395,74.556,KR
0,265571,0.5519,0.507,4,-7.168,1,0.2059,0.1071,0.05837,0.0,0.3748,102.028,JP
0,249112,0.8689,0.875,1,-6.062,1,0.1622,0.2258,0.06741,0.2524,0.5715,136.857,BR
0,228355,0.9368,0.7355,8,-6.474,1,0.0133,0.0,0.14901,0.1449,0.41,119.465,KR
0,245738,0.5582,0.8008,5,-3.071,1,0.0457,0.3204,0,0.3815,0.4922,120.526,DE
0,168033,0.8456,0.7998,6,-3.543,1,0.131,0.3227,0.10851,0.1951,0.3821,120.749,BR
1,283232,0.53,0.7846,4,-5.646,1,0.1104,0.419,0,0.0681,0.5829,162.3,JP
0,291243,0.6389,0.7318,8,-8.835,1,0.0969,0.5097,0.09792,0.2296,0.3736,110.21,JP
0,246525,0.6222,0.5371,3,-6.806,0,0.1154,0.2459,0.08714,0.1587,0.5449,98.265,US
0,206597,0.8024,0.8787,5,-7.743,0,0.1002,0.1909,0.13191,0.1915,0.5045,119.276,DE
1,168847,0.7907,0.7764,4,-7.22,0,0,0.2022,0.06815,0.2007,0.6029,95.454,KR
0,194865,0.4868,0.6077,1,-10.508,1,0.0843,0.2827,0,0.149,0.3729,131.555,JP
0,227954,0.73,0.8366,9,-2.063,0,0,0.3526,0.08944,0.1955,0.7288,119.815,KR
0,85455,0.7068,0.3654,2,-7.959,1,0.1884,0.3396,0.08407,0.3542,0.5628,140.063,JP
0,256993,0.6451,0.7448,0,-8.213,1,0.0808,0.1847,0.1883,0.2713,0.5512,117.468,KR
0,246730,0.7273,0.7739,1,-6.927,0,0.0458,0.1381,0.03834,0.1386,0.6915,145.617,US
0,194645,0.638,0.4862,3,-7.016,0,0.144,0.392,0.11968,0.1661,0.5409,143.671,JP
1,194230,0.3507,0.8656,7,-9.339,1,0.0677,0.1773,0.02797,0.1177,0.6505,82.25,DE
1,213095,0.8381,0.7614,1,-7.124,0,0.0232,0.203,0.01189,0.3154,0.802,125.376,BR
1,178570,0.7188,0.8286,8,-7.404,1,0.0502,0.4283,0.06425,0.1952,0.7461,97.803,BR
0,262344,0.5789,0.7817,10,-5.353,0,0.124,0.3819,0,0.0,0.4841,92.045,JP
1,250424,0.6431,0.4365,1,-11.295,0,0.1307,0.0559,0.02182,0.3156,0.5027,110.925,KR
0,154906,0.5255,0.8432,2,-7.234,1,0.1155,0.2572,0,0.1624,0.7025,121.172,BR
0,199521,0.7003,0.7904,5,-3.927,0,0.0527,0.3385,0.05939,0.0132,0.3883,119.38,US
1,182590,0.6614,0.6919,8,-4.712,0,0.0945,0.1911,0,0.254,0.5694,125.446,BR
0,237362,0.7968,0.5876,11,-10.661,0,0.0478,0.2035,0.02529,0.0471,0.8223,132.122,BR
0,164021,0.5602,0.747,6,-9.356,1,0,0.2606,0,0.0975,0.5719,123.798,DE
0,239782,0.7827,0.7781,10,-10.082,1,0.0336,0.2665,0.15291,0.1548,0.6482,126.678,US
0,127398,0.5152,0.8338,5,-6.147,0,0.1329,0.2332,0,0.2085,0.3258,101.934,KR
1,200629,0.5848,0.6167,5,-4.03,0,0.0899,0.2486,0.00897,0.0793,0.2618,129.467,JP
0,173614,0.8817,0.7309,1,-3.61,0,0.0756,0.3364,0.15138,0.1576,0.5348,159.327,JP
0,156881,0.6242,0.6973,8,-3.803,1,0.0303,0.229,0.21512,0.2463,0.4318,121.557,US
0,180608,0.6668,0.4818,8,-7.36,0,0.1418,0.1352,0,0.1535,0.2441,126.132,DE
1,156994,0.6136,0.8573,9,-11.35,0,0.0234,0.1841,0.08422,0.2057,0.6132,101.028,BR
0,273202,0.5768,0.5453,4,-10.606,1,0.0519,0.1266,0,0.0994,0.7291,122.691,BR
0,190741,0.7884,0.8655,0,-7.143,0,0.0975,0.2747,0.04049,0.3402,0.5527,108.594,KR
0,201011,0.7021,0.7519,9,-7.808,1,0.1666,0.0,0,0.2124,0.5165,115.456,US
0,162180,0.599,0.8687,9,-4.461,1,0.0539,0.2212,0,0.0589,0.4974,149.353,KR
0,206001,0.4992,0.7114,3,-5.836,1,0.0373,0.2341,0,0.0981,0.4192,146.08,BR
0,176577,0.5942,0.6436,2,-2.688,1,0.0232,0.3178,0,0.2945,0.5309,127.312,JP
0,218041,0.6138,0.6224,11,-7.7,1,0.1549,0.0757,0,0.144,0.5335,122.801,US
0,243123,0.7299,0.8858,4,-8.637,0,0.1025,0.1452,0,0.1927,0.7368,91.069,BR
1,278543,0.8006,0.5242,5,-6.787,1,0.1595,0.0245,0.11978,0.0218,0.4197,121.333,US
0,171755,0.5885,0.5914,10,-10.987,0,0.0074,0.0951,0.11639,0.2364,0.3659,114.729,DE
1,210177,0.8898,0.7392,2,-10.596,1,0.0939,0.0785,0,0.1821,0.5357,149.391,US
0,224759,0.6978,0.7818,9,-2.349,0,0.0928,0.3034,0,0.1105,0.5081,137.701,JP
1,201751,0.7104,0.5968,4,-5.459,0,0.1287,0.261,0.09725,0.1437,0.6307,96.134,BR
0,177934,0.7831,0.7841,4,-1.219,1,0.0787,0.0823,0,0.1885,0.716,147.775,BR
0,188784,0.6966,0.7166,9,-5.114,1,0.1281,0.1566,0.00557,0.0586,0.6747,118.624,KR
0,185138,0.6297,0.5863,9,-5.247,1,0.1486,0.3678,0.26899,0.2344,0.3712,133.058,JP
0,269485,0.5868,0.6596,4,-7.763,1,0.0605,0.3638,0,0.3503,0.2782,117.327,DE
0,169080,0.5849,0.629,11,-6.784,1,0.0988,0.3465,0.10031,0.1743,0.6839,105.348,JP
0,191079,0.8204,0.5258,4,-9.758,1,0.0469,0.3283,0.04042,0.0441,0.6696,122.922,JP
1,229344,0.8497,0.7908,11,-6.566,1,0,0.3525,0.07589,0.1473,0.5235,137.182,BR
0,264583,0.9043,0.7665,3,-5.141,1,0.0954,0.266,0,0.1556,0.8039,99.873,BR
0,286766,0.6253,0.7741,3,-1.902,1,0.0244,0.0252,0.19922,0.1846,0.3908,109.664,DE
0,241273,0.6856,0.7911,11,-6.499,1,0,0.3351,0.04104,0.154,0.6509,121.034,DE
0,201523,0.5859,0.8502,3,-7.858,0,0.0956,0.1072,0.09917,0.0025,0.4782,107.863,BR
1,260936,0.9795,0.7544,3,-7.808,0,0.0335,0.2585,0,0.0,0.6168,134.491,US
0,295816,0.6574,0.6099,1,-8.428,1,0.0106,0.1889,0.13553,0.085,0.5245,107.714,BR
0,173755,0.696,0.6692,5,-6.678,1,0.0414,0.0449,0,0.0,0.4609,110.568,BR
1,119378,0.8004,0.6526,2,-6.801,1,0.1197,0.0575,0.04118,0.19,0.5877,124.529,US
0,167022,0.7697,0.6793,5,-11.497,1,0,0.0749,0.2134,0.1768,0.3108,129.308,US
1,149250,0.8741,0.6247,10,-3.307,1,0.0465,0.1339,0.2481,0.118,0.6944,125.631,BR
0,187783,0.5065,0.7795,0,-6.719,0,0.0428,0.1394,0,0.2422,0.4419,97.058,DE
0,251998,0.5615,0.5954,6,-10.397,1,0.1076,0.3338,0.11687,0.3314,0.4699,119.038,JP
1,171231,0.5603,0.5652,8,-5.623,0,0.1681,0.2859,0.11251,0.244,0.7747,147.946,US
0,122226,0.8224,0.6308,9,-7.855,1,0.0872,0.2047,0,0.0445,0.9298,110.504,BR
0,174847,0.5867,0.522,9,-6.774,1,0.0824,0.2922,0.18014,0.1756,0.3456,121.332,DE
0,256619,0.8923,0.6206,6,-9.167,0,0.1311,0.3639,0,0.1806,0.4739,113.851,BR
0,253163,0.4286,0.4362,11,-5.98,1,0.1899,0.2433,0,0.0158,0.5715,99.055,JP
0,194841,0.8555,0.7086,3,-8.14,0,0.0582,0.1859,0,0.3205,0.5683,129.646,KR
0,187906,0.7723,0.687,8,-8.389,0,0.099,0.0779,0.10409,0.2071,0.4005,114.111,US
0,219369,0.3758,0.4407,11,-8.866,0,0.0429,0.0359,0,0.2021,0.537,122.677,JP
0,141321,0.5492,0.8438,8,-5.08,0,0.095,0.2322,0.07621,0.251,0.5202,94.011,US
0,227892,0.5695,0.5146,1,-3.508,0,0.0223,0.2964,0.05895,0.0855,0.4965,110.674,DE
1,202835,0.8092,0.5145,3,-5.207,0,0.0815,0.1026,0.06263,0.107,0.1677,143.411,DE
0,142213,0.7616,0.8217,0,-7.936,0,0.1249,0.253,0.10953,0.1532,0.8788,126.442,BR
0,269445,0.7203,0.6998,8,-10.577,1,0,0.3414,0,0.0,0.5784,102.631,KR
1,199745,0.7244,0.8435,7,-8.86,0,0.1439,0.191,0,0.0869,0.3558,157.182,JP
